Day/Hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
126,0,0,0,0,0,0,0.010659889,0.126610455,0.194580195,0.306957356,0.486396793,0.386755826,0.314715619,0.327539244,0.286174332,0.361987701,0.23279108,0.085227692,6.73E-06,0,0,0,0,0
127,0,0,0,0,0,4.59E-07,0.02493125,0.220766399,0.451119426,0.66114706,0.825498486,0.920584028,0.946215117,0.885440261,0.761522176,0.572571734,0.351085441,0.127205132,0.00033272,0,0,0,0,0
128,0,0,0,0,0,1.99E-06,0.025065975,0.220569978,0.45129634,0.662340022,0.826295079,0.92038236,0.942623563,0.889959659,0.766907179,0.577269296,0.350962208,0.127232177,0.000343896,0,0,0,0,0
129,0,0,0,0,0,3.83E-06,0.025154258,0.221175671,0.451654772,0.664533844,0.834715398,0.929775319,0.952809562,0.897332999,0.769428646,0.580958652,0.35621384,0.129753414,0.000362074,0,0,0,0,0
130,0,0,0,0,0,1.53E-07,0.017566364,0.161685697,0.25294315,0.34138944,0.520760731,0.577088946,0.519350363,0.499150234,0.38397746,0.196902848,0.124619271,0.05182909,5.48E-06,0,0,0,0,0
131,0,0,0,0,0,8.40E-06,0.025235771,0.222358411,0.451862374,0.66462691,0.825289812,0.921889997,0.936155151,0.886814757,0.761129609,0.577460821,0.354395716,0.130242066,0.000389901,0,0,0,0,0
132,0,0,0,0,0,1.35E-07,0.009867045,0.097353279,0.163078051,0.25924494,0.291571437,0.267502472,0.316271777,0.305203446,0.280264977,0.2125444,0.111600785,0.03684748,2.85E-06,0,0,0,0,0
133,0,0,0,0,0,3.22E-07,0.009869002,0.062222153,0.220862677,0.321241862,0.213912332,0.193217301,0.193486562,0.214728893,0.185444575,0.126319994,0.065954574,0.021289579,2.79E-06,0,0,0,0,0
134,0,0,0,0,0,2.98E-07,0.011029821,0.08479326,0.177185186,0.192621803,0.416057652,0.519151537,0.578584235,0.623590244,0.524705252,0.365479314,0.248745812,0.087473666,1.06E-05,0,0,0,0,0
135,0,0,0,0,0,2.05E-05,0.024970737,0.21744002,0.440646582,0.648584617,0.805336699,0.898133052,0.923833381,0.87119366,0.749703224,0.567329755,0.347295414,0.127680256,0.00043133,0,0,0,0,0
136,0,0,0,0,0,1.83E-05,0.021965357,0.201794416,0.326605001,0.424249073,0.496311167,0.542793428,0.554921077,0.536167959,0.483793204,0.398722351,0.290170284,0.131429651,0.000448151,0,0,0,0,0
137,0,0,0,0,0,2.82E-05,0.025158741,0.220051124,0.446994263,0.652081049,0.812272992,0.900955965,0.921985763,0.867480389,0.744569244,0.565906668,0.347825151,0.128541193,0.000454234,0,0,0,0,0
138,0,0,0,0,0,1.62E-05,0.013881398,0.117869642,0.124411195,0.137352561,0.117637697,0.142657436,0.134522763,0.176878674,0.082977996,0.057241321,0.031756829,0.023447518,5.55E-05,0,0,0,0,0
139,0,0,0,0,0,3.65E-05,0.025301644,0.220321918,0.443780724,0.647651299,0.806397736,0.901122688,0.924372735,0.867255096,0.747982205,0.568913385,0.351143699,0.129825662,0.00048474,0,0,0,0,0
140,0,0,0,0,0,6.42E-07,0.006871241,0.053083173,0.096804472,0.096360104,0.152741275,0.286468128,0.372105298,0.324408042,0.366467797,0.284407628,0.204689842,0.091307878,1.07E-05,0,0,0,0,0
141,0,0,0,0,0,1.06E-06,0.012584703,0.108308887,0.191281911,0.391590507,0.44893827,0.630687194,0.568598141,0.532915588,0.516563762,0.427300183,0.22205941,0.096314606,1.45E-05,0,0,0,0,0
142,0,0,0,0,0,2.09E-05,0.007925528,0.07002222,0.110366649,0.135329907,0.165769536,0.113871162,0.173363056,0.144057996,0.174327382,0.12242154,0.117280151,0.030953512,0.000161691,0,0,0,0,0
143,0,0,0,0,0,1.13E-06,0.018171346,0.183231712,0.357709966,0.446415756,0.514633203,0.590204162,0.582864664,0.492864871,0.346054657,0.250218403,0.217248641,0.064449492,1.11E-05,0,0,0,0,0
144,0,0,0,0,0,5.92E-05,0.025305323,0.218586245,0.439535675,0.642605184,0.798969733,0.890105168,0.910674388,0.858124925,0.737361791,0.55816584,0.343307235,0.126892098,0.000521554,0,0,0,0,0
145,0,0,0,0,0,6.79E-07,0.006177199,0.055657359,0.084244491,0.124776476,0.195472614,0.157411311,0.197233155,0.122387289,0.179034742,0.181408346,0.099182637,0.032245799,7.10E-06,0,0,0,0,0
146,0,0,0,0,0,1.81E-06,0.015126869,0.145120064,0.251481426,0.22275937,0.272694452,0.176159185,0.194392761,0.218260496,0.099884042,0.044887986,0.016742616,0.00337178,8.44E-07,0,0,0,0,0
147,0,0,0,0,0,1.64E-06,0.012577015,0.144589103,0.347535475,0.449198306,0.590385395,0.634939702,0.554755358,0.540677275,0.498131506,0.419948452,0.294345893,0.109851894,1.92E-05,0,0,0,0,0
148,0,0,0,0,0,7.82E-05,0.025840758,0.222651213,0.446366256,0.65006635,0.80974893,0.900258087,0.917969417,0.867430801,0.746421707,0.567117049,0.350915952,0.130013765,0.000569174,0,0,0,0,0
149,0,0,0,0,0,3.40E-05,0.010832049,0.083272789,0.192026213,0.29014861,0.310289668,0.305725835,0.579000377,0.406866488,0.247737659,0.307271803,0.163657052,0.078690097,0.000350913,0,0,0,0,0
150,0,0,0,0,0,8.50E-05,0.025183418,0.217642529,0.435707906,0.636146141,0.791641381,0.8811956,0.902566569,0.85309786,0.730922406,0.554875596,0.343078684,0.127847238,0.000578616,0,0,0,0,0
151,0,0,0,0,0,5.58E-05,0.018424056,0.205845139,0.319663035,0.356883057,0.379085583,0.416541446,0.383546968,0.37327747,0.379064719,0.323521613,0.238639421,0.124329241,0.000243515,0,0,0,0,0
152,0,0,0,0,0,9.27E-05,0.025055342,0.216405307,0.433318027,0.636829696,0.791945253,0.884955281,0.908691993,0.854279489,0.73912009,0.559942251,0.345282523,0.129550801,0.000599352,0,0,0,0,0
153,0,0,0,0,0,5.49E-05,0.014777547,0.073770374,0.113656974,0.151735359,0.158583161,0.154314018,0.113339578,0.171529339,0.13402653,0.099674232,0.083672113,0.028188215,0.000236991,0,0,0,0,0
154,0,0,0,0,0,0.000102523,0.025418984,0.219261648,0.438423127,0.64050112,0.796192447,0.888517609,0.910421247,0.853913426,0.73328267,0.555825647,0.342755892,0.128052776,0.000610403,0,0,0,0,0
155,0,0,0,0,0,0.000105247,0.025366866,0.218425893,0.436762008,0.637902008,0.790856628,0.876460297,0.901045629,0.854472338,0.736819189,0.558191481,0.34608558,0.128890751,0.000617252,0,0,0,0,0
156,0,0,0,0,0,0.00010916,0.025446307,0.217105869,0.433182895,0.635368384,0.789746716,0.877044791,0.897593265,0.84709237,0.728397589,0.554669988,0.341973229,0.128780424,0.000627798,0,0,0,0,0
157,0,0,0,0,0,8.02E-05,0.017857697,0.206012079,0.299329762,0.368335895,0.393038654,0.461542953,0.475298063,0.484780387,0.412457721,0.38586044,0.287607937,0.129228733,0.000544025,0,0,0,0,0
158,0,0,0,0,0,0.000116204,0.025393944,0.21977388,0.436497727,0.63554292,0.786451508,0.867188376,0.886592369,0.840577998,0.726298961,0.551108661,0.3398639,0.127351788,0.00062856,0,0,0,0,0
159,0,0,0,0,0,3.47E-06,0.020329877,0.192979308,0.351096569,0.49542396,0.531141174,0.537479265,0.581800731,0.43967527,0.438910474,0.353112484,0.203827561,0.084274407,2.19E-05,0,0,0,0,0
160,0,0,0,0,0,1.73E-06,0.008866766,0.082309678,0.223759122,0.258453648,0.286891594,0.411336905,0.35687697,0.309044551,0.201761339,0.356643111,0.189751852,0.097258207,2.00E-05,0,0,0,0,0
161,0,0,0,0,0,6.02E-05,0.015292273,0.103625065,0.231220816,0.43006991,0.558084679,0.587457262,0.637942726,0.653344647,0.520534472,0.438627452,0.268671757,0.111043385,0.00058006,0,0,0,0,0
162,0,0,0,0,0,2.90E-06,0.013423174,0.086747381,0.157273316,0.24210863,0.265948737,0.367318004,0.280621086,0.199111124,0.134838103,0.130601563,0.08432684,0.041260098,1.06E-05,0,0,0,0,0
163,0,0,0,0,0,0.000129839,0.025364847,0.218190712,0.434271653,0.630249764,0.783979543,0.872791897,0.89121303,0.844010261,0.727810853,0.554438135,0.341849436,0.128056649,0.000652927,0,0,0,0,0
164,0,0,0,0,0,3.49E-06,0.019858042,0.1740667,0.26051524,0.33154725,0.531962159,0.546499182,0.509035338,0.519478043,0.547578717,0.391228321,0.201229505,0.093026354,1.70E-05,0,0,0,0,0
165,0,0,0,0,0,1.79E-06,0.010170684,0.098166382,0.219907041,0.304830159,0.247107817,0.225381964,0.146920193,0.121191672,0.221366108,0.122908881,0.131572647,0.038801341,6.67E-06,0,0,0,0,0
166,0,0,0,0,0,4.09E-05,0.008620914,0.182217148,0.231586621,0.237716004,0.228476605,0.157221373,0.124227249,0.170393907,0.127142044,0.165736037,0.17677779,0.103615592,5.57E-05,0,0,0,0,0
167,0,0,0,0,0,0.000136433,0.025364684,0.218173153,0.43343443,0.627360312,0.777133393,0.861592982,0.880988125,0.831246422,0.717549264,0.546667015,0.339465698,0.126972376,0.000657021,0,0,0,0,0
168,0,0,0,0,0,2.44E-06,0.013489269,0.146404991,0.316802605,0.371132587,0.249845784,0.292235331,0.200670237,0.099667623,0.189967763,0.091458793,0.050156416,0.017824902,2.78E-06,0,0,0,0,0
169,0,0,0,0,0,0.000138933,0.025658779,0.219835107,0.438380075,0.635727881,0.791624177,0.880409596,0.907696837,0.853335671,0.737740157,0.557532856,0.346340544,0.129994496,0.000677508,0,0,0,0,0
170,0,0,0,0,0,0.000137119,0.025089529,0.215341049,0.429484574,0.625067621,0.771787831,0.859072329,0.87777141,0.830352703,0.71581391,0.543122422,0.33578827,0.125869066,0.000658528,0,0,0,0,0
171,0,0,0,0,0,5.68E-05,0.013747391,0.140817247,0.268996338,0.294482191,0.428235882,0.387569045,0.391664014,0.394982503,0.350227171,0.303994554,0.180822834,0.06847298,0.000396006,0,0,0,0,0
172,0,0,0,0,0,9.69E-05,0.022378573,0.212714191,0.328918867,0.408066926,0.494660779,0.518281169,0.487758669,0.435674742,0.410162079,0.366342798,0.279188349,0.127868327,0.000533218,0,0,0,0,0
173,0,0,0,0,0,0.000139402,0.025490691,0.219224979,0.43821953,0.633671623,0.785922073,0.868903423,0.896562679,0.847249349,0.734706523,0.552339435,0.341792879,0.128059908,0.000677141,0,0,0,0,0
174,0,0,0,0,0,0.000137015,0.025069384,0.216926483,0.435227416,0.631185918,0.786646895,0.873427859,0.895117352,0.847090969,0.733971131,0.559325459,0.346012465,0.129168904,0.000675093,0,0,0,0,0
175,0,0,0,0,0,0.000138153,0.025337294,0.217120964,0.433861134,0.639447288,0.791282098,0.879551652,0.902972091,0.849845357,0.733449001,0.55690685,0.343641777,0.12880826,0.000671219,0,0,0,0,0
176,0,0,0,0,0,3.00E-06,0.012927761,0.122762548,0.199690201,0.310421731,0.412729302,0.481717482,0.674888297,0.693717947,0.517761536,0.264861951,0.199180543,0.065846548,1.11E-05,0,0,0,0,0
177,0,0,0,0,0,2.75E-06,0.01522888,0.099032433,0.179518121,0.245971109,0.245571161,0.202971043,0.317354336,0.30385667,0.362613672,0.286937723,0.168739974,0.101787484,1.91E-05,0,0,0,0,0
178,0,0,0,0,0,0.000134153,0.025135371,0.215864445,0.431009623,0.626453422,0.774762445,0.86268464,0.881760723,0.831502728,0.71661195,0.544868253,0.336961306,0.126764357,0.000657187,0,0,0,0,0
179,0,0,0,0,0,2.93E-06,0.011549533,0.051336636,0.086441878,0.150711094,0.238822884,0.296336788,0.254274342,0.169748595,0.152789535,0.154065614,0.101128666,0.030253574,9.28E-06,0,0,0,0,0
180,0,0,0,0,0,3.10E-05,0.006372096,0.041027276,0.0450504,0.033935892,0.017623826,0.019872555,0.027062741,0.04277098,0.074009147,0.088326163,0.053811353,0.043387116,0.000183126,0,0,0,0,0
181,0,0,0,0,0,3.75E-06,0.016529123,0.156116663,0.278650635,0.406376486,0.510971849,0.614553572,0.482284432,0.438328728,0.506522426,0.395253229,0.256432464,0.099528668,1.82E-05,0,0,0,0,0
182,0,0,0,0,0,0.000128072,0.025293695,0.217485918,0.43511124,0.635313465,0.789543683,0.879192213,0.895374395,0.846926353,0.724246093,0.54821074,0.3418391,0.128030552,0.000646671,0,0,0,0,0
183,0,0,0,0,0,8.38E-05,0.017757688,0.132436103,0.186210308,0.285907845,0.333202107,0.384210684,0.436018632,0.382540259,0.332806607,0.223519338,0.146536402,0.047082242,0.000400189,0,0,0,0,0
184,0,0,0,0,0,3.02E-06,0.015837023,0.142282033,0.222757154,0.275635474,0.357838702,0.348055502,0.281287336,0.151524799,0.195484208,0.083845319,0.042050974,0.036854179,6.85E-06,0,0,0,0,0
185,0,0,0,0,0,2.40E-06,0.015664323,0.115799264,0.230619324,0.300344555,0.355155889,0.485518911,0.591575093,0.643060481,0.619056296,0.512794391,0.326872519,0.123840706,2.50E-05,0,0,0,0,0
186,0,0,0,0,0,4.85E-05,0.012283408,0.190425264,0.291216877,0.317784215,0.335519482,0.238269378,0.255073442,0.264079484,0.244447469,0.259433666,0.233167115,0.116934439,0.000302776,0,0,0,0,0
187,0,0,0,0,0,4.93E-05,0.014071565,0.196025602,0.244323312,0.266656962,0.277846736,0.327856794,0.363981206,0.378148317,0.367676538,0.332727008,0.225758458,0.115604919,0.00016984,0,0,0,0,0
188,0,0,0,0,0,6.13E-05,0.01283647,0.106554701,0.217674436,0.280785165,0.353635413,0.297332417,0.17445738,0.248705446,0.251929972,0.220732782,0.110356157,0.04082947,0.000258341,0,0,0,0,0
189,0,0,0,0,0,4.88E-05,0.013902147,0.191867639,0.260972014,0.332874045,0.358704862,0.401482058,0.368823116,0.308066601,0.236520577,0.211242874,0.191367359,0.108131903,0.00012766,0,0,0,0,0
190,0,0,0,0,0,2.46E-06,0.017075869,0.173531114,0.382331844,0.519029194,0.670503546,0.691727225,0.654247404,0.685626567,0.53378804,0.399783529,0.225117108,0.102045973,1.85E-05,0,0,0,0,0
191,0,0,0,0,0,5.55E-05,0.014792948,0.086690943,0.208605847,0.293714661,0.25130542,0.401640534,0.214995356,0.233996118,0.143003097,0.141953583,0.079400262,0.030707626,0.000161377,0,0,0,0,0
192,0,0,0,0,0,3.84E-05,0.015624731,0.108161877,0.254998028,0.218735044,0.273765193,0.357326851,0.415847807,0.385069543,0.488591878,0.447485411,0.266866995,0.088571302,0.000400949,0,0,0,0,0
193,0,0,0,0,0,2.19E-06,0.017604572,0.113359192,0.198098606,0.298285346,0.34377777,0.487143626,0.442367262,0.487306262,0.274864974,0.191231669,0.09748466,0.039792315,8.46E-06,0,0,0,0,0
194,0,0,0,0,0,8.68E-05,0.025127101,0.216117767,0.432844158,0.630760649,0.781575563,0.872661713,0.891825221,0.839832247,0.722740174,0.549180371,0.338348827,0.126094359,0.000574476,0,0,0,0,0
195,0,0,0,0,0,8.31E-05,0.025233695,0.218326149,0.440178691,0.642790378,0.799198755,0.892641466,0.909435303,0.859099299,0.737564248,0.561630442,0.345157719,0.127381891,0.000571482,0,0,0,0,0
196,0,0,0,0,0,7.80E-05,0.025080777,0.216757954,0.435607956,0.636295339,0.792673667,0.883322774,0.90245598,0.851273455,0.731025646,0.55886694,0.346716566,0.128506277,0.0005695,0,0,0,0,0
197,0,0,0,0,0,2.87E-06,0.02457468,0.217543945,0.436296657,0.638653404,0.796275017,0.890713379,0.913982592,0.869293699,0.748923307,0.567232293,0.346284514,0.127501773,2.25E-05,0,0,0,0,0
198,0,0,0,0,0,3.62E-05,0.014887615,0.104053894,0.178377768,0.183925423,0.191264866,0.248220513,0.240780823,0.285294858,0.255160621,0.204171035,0.160729511,0.069334097,0.000285015,0,0,0,0,0
199,0,0,0,0,0,6.57E-05,0.025274732,0.218324918,0.438633412,0.642084116,0.79533469,0.883871751,0.901533125,0.848334678,0.729949429,0.555673907,0.341129584,0.126771897,0.000536168,0,0,0,0,0
200,0,0,0,0,0,6.53E-07,0.00477596,0.073166614,0.170111605,0.288240296,0.27399032,0.374261831,0.472196476,0.406410539,0.413471218,0.404919831,0.251862602,0.072046867,1.07E-05,0,0,0,0,0
201,0,0,0,0,0,5.57E-05,0.024900379,0.215770602,0.436135997,0.638898849,0.794826294,0.890058936,0.909811613,0.860395726,0.743647171,0.563702878,0.346589798,0.12837254,0.000524911,0,0,0,0,0
202,0,0,0,0,0,7.39E-07,0.012119405,0.120051649,0.255983946,0.387064961,0.513017419,0.474127533,0.579472239,0.584929113,0.463609239,0.413398337,0.267102038,0.092960188,1.55E-05,0,0,0,0,0
203,0,0,0,0,0,6.67E-07,0.008111559,0.094343227,0.111190164,0.163091852,0.177996692,0.374367393,0.33169531,0.301273911,0.282144576,0.205880044,0.147703408,0.062004641,7.20E-06,0,0,0,0,0
204,0,0,0,0,0,4.36E-05,0.025590945,0.221018739,0.446574345,0.654522989,0.809205774,0.898754159,0.915770968,0.869393348,0.748530015,0.564593972,0.348441411,0.129120668,0.000493282,0,0,0,0,0
205,0,0,0,0,0,1.36E-05,0.010996655,0.17136395,0.238712043,0.249090979,0.297348232,0.30401297,0.257825783,0.216521381,0.147305936,0.145858764,0.159235432,0.121093513,0.000163396,0,0,0,0,0
206,0,0,0,0,0,1.38E-05,0.009099938,0.061323659,0.115308346,0.196367166,0.137459998,0.19344591,0.397412353,0.309577132,0.195817993,0.222752545,0.113865075,0.046812722,0.000209463,0,0,0,0,0
207,0,0,0,0,0,5.90E-07,0.007425899,0.068175715,0.064533201,0.072306737,0.174178202,0.115894768,0.066768168,0.033613644,0.015222601,0.012703356,0.010616503,0.007189962,5.69E-07,0,0,0,0,0
208,0,0,0,0,0,2.64E-05,0.025455281,0.221694384,0.448717345,0.651849296,0.809130503,0.901097151,0.930196568,0.878253964,0.756731033,0.575819168,0.352160121,0.128622296,0.0004496,0,0,0,0,0
209,0,0,0,0,0,1.91E-05,0.016285046,0.162397546,0.280330673,0.431045095,0.566435657,0.65636786,0.584703759,0.640900824,0.458123053,0.275609833,0.249712992,0.075895958,0.000325094,0,0,0,0,0
210,0,0,0,0,0,1.26E-05,0.016626434,0.12428513,0.225761379,0.457858472,0.499931965,0.46036577,0.612725497,0.48461556,0.5299983,0.414661666,0.212475633,0.084994337,0.000308547,0,0,0,0,0
211,0,0,0,0,0,1.26E-07,0.006326041,0.060353062,0.146287747,0.254563974,0.273305503,0.323589608,0.233799941,0.18830188,0.243458162,0.185264233,0.113524861,0.057379472,5.24E-06,0,0,0,0,0
212,0,0,0,0,0,1.26E-05,0.025283141,0.219945009,0.448015171,0.657818435,0.816821001,0.908253671,0.931055063,0.878512563,0.752329355,0.566895622,0.34637372,0.126506194,0.000395187,0,0,0,0,0
213,0,0,0,0,0,9.71E-06,0.025205491,0.22202542,0.452369582,0.661618678,0.819032524,0.914150892,0.937437054,0.877288333,0.755260324,0.573769749,0.349243992,0.127895167,0.000389548,0,0,0,0,0
214,0,0,0,0,0,1.89E-07,0.017765475,0.149827719,0.309812412,0.372174992,0.44259129,0.596836343,0.682162067,0.644896641,0.540676473,0.467147751,0.292155993,0.120559856,1.32E-05,0,0,0,0,0
215,0,0,0,0,0,1.30E-07,0.020952935,0.185277059,0.400749938,0.563662327,0.625422544,0.524334199,0.463069385,0.568241174,0.455142059,0.277384352,0.148057871,0.056006621,6.64E-06,0,0,0,0,0
216,0,0,0,0,0,1.93E-08,0.003990502,0.03411253,0.073889428,0.191971784,0.264022325,0.248888404,0.257508394,0.333685182,0.337154856,0.187635778,0.215163693,0.06888323,8.69E-06,0,0,0,0,0
217,0,0,0,0,0,5.87E-07,0.013329974,0.158888029,0.228820601,0.302781894,0.338597073,0.356524852,0.399642721,0.414141578,0.366386323,0.277629044,0.243393161,0.127584558,0.000319474,0,0,0,0,0
218,0,0,0,0,0,0,0.02429654,0.216143264,0.444465869,0.653410166,0.812551146,0.905584308,0.924166805,0.869618995,0.746171008,0.567966285,0.349792457,0.127083171,0.000327765,0,0,0,0,0
219,0,0,0,0,0,0,0.007618372,0.119303316,0.274879972,0.321463803,0.386925924,0.500716878,0.558151383,0.452961998,0.313632394,0.181405377,0.151626084,0.087446024,7.40E-06,0,0,0,0,0
220,0,0,0,0,0,0,0.01365979,0.135493568,0.164006369,0.221129071,0.257618375,0.174589967,0.141426607,0.227641774,0.173203123,0.1559361,0.109009359,0.103748255,8.37E-05,0,0,0,0,0
221,0,0,0,0,0,0,0.016931869,0.165700518,0.336989527,0.491548625,0.719530269,0.821021582,0.83607913,0.761906417,0.607801455,0.405452822,0.170752638,0.063095842,4.03E-06,0,0,0,0,0
222,0,0,0,0,0,0,0.024186813,0.218702048,0.448445559,0.658594702,0.819408039,0.906869939,0.931509608,0.875647728,0.751534885,0.570043562,0.34699686,0.12480059,0.00027086,0,0,0,0,0
223,0,0,0,0,0,0,0.024135317,0.216787201,0.446570477,0.658098586,0.819421548,0.912412609,0.936264029,0.880206572,0.759940243,0.569819572,0.346692267,0.124103812,0.000259087,0,0,0,0,0
224,0,0,0,0,0,0,0.023854626,0.215857392,0.445193536,0.65450275,0.814343635,0.906313833,0.927998737,0.875906914,0.750600922,0.567176133,0.344641614,0.123484458,0.000244069,0,0,0,0,0
225,0,0,0,0,0,0,0.023987247,0.219306144,0.453549009,0.669236662,0.833170874,0.926246899,0.949011237,0.892698235,0.765069474,0.579915443,0.351834552,0.125438326,0.00023529,0,0,0,0,0
226,0,0,0,0,0,0,0.020846516,0.188265302,0.360431567,0.454062914,0.53015198,0.741588316,0.706641605,0.533194959,0.47232898,0.323334522,0.175040298,0.064184754,4.22E-06,0,0,0,0,0
227,0,0,0,0,0,0,0.023509413,0.216398438,0.446267542,0.662133723,0.828353269,0.932252099,0.953496441,0.898315834,0.776201084,0.583165577,0.354677736,0.126067318,0.000213831,0,0,0,0,0
228,0,0,0,0,0,0,0.017959267,0.181449776,0.375284728,0.392239354,0.40696969,0.367727903,0.433558656,0.360080022,0.306699753,0.177767935,0.103275489,0.053422551,3.09E-06,0,0,0,0,0
229,0,0,0,0,0,0,0.019774335,0.1798739,0.382229201,0.587049874,0.793213249,0.898648976,0.926532177,0.846580309,0.641752337,0.485541438,0.273305675,0.102953371,6.33E-06,0,0,0,0,0
230,0,0,0,0,0,0,0.017433429,0.167889843,0.378670255,0.601994861,0.802476619,0.923768845,0.951561068,0.880913686,0.742469032,0.514854382,0.286227804,0.095061369,0.000118884,0,0,0,0,0
231,0,0,0,0,0,0,0.023248574,0.218520174,0.456037853,0.671062605,0.836556763,0.93222061,0.958608449,0.898356563,0.76809609,0.581241425,0.352000269,0.123461671,0.000161474,0,0,0,0,0
232,0,0,0,0,0,0,0.02283415,0.215660728,0.449325278,0.664523872,0.82728595,0.930467773,0.951615041,0.891356718,0.760781974,0.571670057,0.346038596,0.122330506,0.00014914,0,0,0,0,0
233,0,0,0,0,0,0,0.006280005,0.04273574,0.065368044,0.1013992,0.171786583,0.213823068,0.200790565,0.204755367,0.158663614,0.092969671,0.039419591,0.022901457,8.54E-07,0,0,0,0,0
234,0,0,0,0,0,0,0.015329852,0.089908406,0.107145864,0.145657493,0.190142344,0.158433019,0.203374435,0.206817425,0.115837368,0.093938929,0.079650717,0.08067821,5.28E-05,0,0,0,0,0
235,0,0,0,0,0,0,0.02211984,0.214078711,0.451365011,0.675407058,0.84612356,0.941770283,0.965069629,0.910983496,0.782451321,0.583866431,0.353215027,0.122524655,0.000116231,0,0,0,0,0
236,0,0,0,0,0,0,0.01022694,0.079423773,0.114014506,0.145218431,0.127900153,0.15123653,0.200151603,0.290990609,0.289958344,0.210819242,0.137636889,0.087757884,6.72E-05,0,0,0,0,0
